artistID,artistName,birthplace,period,artType
69046978,"Miller, Russell A.",c. 1939,1926 to 1950,Drawing
46254975,"Artzberger, William H.",1935/1942,1926 to 1950,Drawing
30501129,"Relf, William E.",c. 1937,1926 to 1950,Drawing
94629931,"Rosenstock, Henry",1935/1942,1926 to 1950,Drawing
12929540,"Vail, John P.",c. 1941,1926 to 1950,Drawing
86165109,Lehrman Fund,c. 1937,1926 to 1950,Drawing
39884477,"Badger, Gene",1935/1942,1926 to 1950,Drawing
94592531,"Bartscherer, Joseph",c. 1938,1926 to 1950,Drawing
79304345,"Muoni, Damiano",1935/1942,1926 to 1950,Drawing
67259073,"Bermúdez , Henry",1935/1942,1926 to 1950,Drawing
93504153,"Billops, Camille",c. 1936,1926 to 1950,Drawing
93378208,"Howard, Hugh Melville",c. 1936,1926 to 1950,Drawing
42993490,"Jacque, Maurice",c. 1939,1926 to 1950,Drawing
87785358,"Belle, La Vaughn",1935/1942,1926 to 1950,Drawing
29887319,"Guatemala, Joyce de",1935/1942,1926 to 1950,Drawing
14634487,"Ewing, Rodney",c. 1937,1926 to 1950,Drawing
55602317,"Freelon, Maya",c. 1939,1926 to 1950,Drawing
60148488,"Grajales, Elizabeth",1935/1942,1926 to 1950,Drawing
92831552,"Harris, Michael D.",c. 1936,1926 to 1950,Drawing
10165959,"Hernandez, Ester",c. 1936,1926 to 1950,Drawing
47139657,"Hom, Mei-ling",c. 1936,1926 to 1950,Drawing
28745696,"Huckaby, Sedrick E.",c. 1938,1926 to 1950,Drawing
31520864,"Itami, Michi",c. 1939,1926 to 1950,Drawing
96430107,"Jarrell, Wadsworth",1935/1942,1926 to 1950,Drawing
99363911,"Ranney, Edward",c. 1937,1926 to 1950,Drawing
90148726,"Spear, David M.",c. 1940,1926 to 1950,Drawing
65287406,"Stewart, Sharon",c. 1937,1926 to 1950,Drawing
47986028,"Gottscho, Samuel H.",1935/1942,1926 to 1950,Drawing
65717138,"Taber, Isaiah West",1935/1942,1926 to 1950,Drawing
20059380,"Gudmundson, Wayne",c. 1937,1926 to 1950,Drawing
90703031,"Hall, Ira E.",c. 1938,1926 to 1950,Drawing
50633445,"Lee, Kakyoung",c. 1936,1926 to 1950,Drawing
78762119,"Hanna, Forman",1935/1942,1926 to 1950,Drawing
38862343,"Limón, Leo",1935/1942,1926 to 1950,Drawing
57667007,"Harvan, George",1935/1942,1926 to 1950,Drawing
82793967,"Winningham, Geoff",c. 1936,1926 to 1950,Drawing
62332741,"Harvey, Martha Hale",1935/1942,1926 to 1950,Drawing
24306817,"Baugnet, Andrew",c. 1937,1926 to 1950,Drawing
30229241,"Irwin, Ed",1935/1942,1926 to 1950,Drawing
12735109,"Bernard, Jean",c. 1937,1926 to 1950,Drawing
19899031,"Bourdeau, Robert",c. 1941,1926 to 1950,Drawing
41715239,"Brouws, Jeff",c. 1936,1926 to 1950,Drawing
84045808,"James, Geoffrey",c. 1936,1926 to 1950,Drawing
22422702,"Bullock, John G.",c. 1937,1926 to 1950,Drawing
66005468,C.H. Shute & Son,1935/1942,1926 to 1950,Drawing
11929321,"Callis, Stephen",1935/1942,1926 to 1950,Drawing
60863804,"Cones, Nancy Ford",1935/1942,1926 to 1950,Drawing
96388842,"Cruz, Valdir",c. 1940,1926 to 1950,Drawing
34006814,"Dawson, Robert",c. 1937,1926 to 1950,Drawing
85522546,"Estrada, Agustín",c. 1938,1926 to 1950,Drawing
83395066,"Lindsay, Arturo",c. 1937,1926 to 1950,Drawing
15285199,"Fassbender, Adolf",c. 1936,1926 to 1950,Drawing
27867588,"Faust, Chris",1935/1942,1926 to 1950,Drawing
79348558,"Garnett, William",c. 1938,1926 to 1950,Drawing
94987610,"Glaha, Ben",c. 1937,1926 to 1950,Drawing
39385089,"Malotte, Jack",c. 1937,1926 to 1950,Drawing
38937707,"Montgomery, E. J.",c. 1938,1926 to 1950,Drawing
42561820,"Montoya, Maceo",c. 1937,1926 to 1950,Drawing
44502762,"Murata, Hiroshi",1935/1942,1926 to 1950,Drawing
89532525,"Odita, Odili Donald",c. 1937,1926 to 1950,Drawing
63283008,"Phillips, James",1935/1942,1926 to 1950,Drawing
28220691,"McAuley, Skeet",c. 1938,1926 to 1950,Drawing
42913937,"Salazar, Eduardo Roca",c. 1937,1926 to 1950,Drawing
93296351,"Sullivan TwoTrees, Kaylynn",c. 1939,1926 to 1950,Drawing
77632278,"Sunstrum, Pamela Phatsimo",c. 1936,1926 to 1950,Drawing
18649544,"Walker, Larry",c. 1938,1926 to 1950,Drawing
32747947,"Whitman, Richard Ray",c. 1940,1926 to 1950,Drawing
91128364,"Whitney, Stanley",c. 1937,1926 to 1950,Drawing
58912313,"Myers, Joan",c. 1938,1926 to 1950,Drawing
54994429,Endlich Antiquairs,c. 1938,1926 to 1950,Drawing
73835088,"Davis, J. Wistar",c. 1938,1926 to 1950,Drawing
16010409,"Fievet, Daniel",c. 1941,1926 to 1950,Drawing
48751853,"Meyer, Dietrich the Elder",c. 1938,1926 to 1950,Drawing
27047332,Broadway Gallery,c. 1937,1926 to 1950,Drawing
97529664,"Montauban van Swijndrecht, Hubertus Michiel",c. 1936,1926 to 1950,Drawing
52085038,"Bianchi, Jan Frederik",c. 1936,1926 to 1950,Drawing
47965648,"Rosenthal, Ernest",c. 1937,1926 to 1950,Drawing
53219911,Webber Gallery,c. 1940,1926 to 1950,Drawing
12520057,"Ruocco, Jeff",1935/1942,1926 to 1950,Drawing
44590198,"Murff, Zora J",c. 1936,1926 to 1950,Drawing
41936125,"Hart, Edward H.",c. 1937,1926 to 1950,Drawing
57819218,"Wiese, Erich",1935/1942,1926 to 1950,Drawing
25553078,Esotericana,c. 1940,1926 to 1950,Drawing
41448230,"Weider, Eric",c. 1940,1926 to 1950,Drawing
45468253,"Richter, Jean Paul",c. 1939,1926 to 1950,Drawing
53072656,S. Lankhout & Co.,c. 1937,1926 to 1950,Drawing
45439273,"Sachs, Hans",1935/1942,1926 to 1950,Drawing
31364899,"Johanson, Cynthia J.",c. 1936,1926 to 1950,Drawing
77129502,Mystic Fine Arts,c. 1937,1926 to 1950,Drawing
75531436,"Thrash, Edna McAllister",c. 1936,1926 to 1950,Drawing
54581139,James Hill Collection,c. 1939,1926 to 1950,Drawing
67972056,"Pollag, S. Dr.",c. 1938,1926 to 1950,Drawing
91396547,"Seymour, Alfred",c. 1937,1926 to 1950,Drawing
56341882,"Lincoln, Edmond L.",c. 1937,1926 to 1950,Drawing
35941652,"Daumont, Jean François",c. 1936,1926 to 1950,Drawing
64793654,"Titcomb, Mary Bradish",c. 1936,1926 to 1950,Drawing
44138279,Fishy Whale Press,1935/1942,1926 to 1950,Drawing
25762776,"Joseph Luyber Galleries, New York",c. 1936,1926 to 1950,Drawing
33107895,"Leclerc, Georges Louis, comte de Buffon",c. 1936,1926 to 1950,Drawing
28626641,"Parks, Emily",1935/1942,1926 to 1950,Drawing
99157831,"Lanier, Nicholas",c. 1936,1926 to 1950,Drawing
78203628,Lemercier & Cie,c. 1936,1926 to 1950,Drawing
88825244,"Correa, Juan",c. 1936,1926 to 1950,Drawing
57980288,"Crawford, Bob",c. 1937,1926 to 1950,Drawing
55662968,"Franklin, Robert",c. 1936,1926 to 1950,Drawing
99681055,"Hughes, Jim ""BJ""",c. 1937,1926 to 1950,Drawing
76091699,"Beaumont, Marion",c. 1936,1926 to 1950,Drawing
28273944,"Alarcon, Pablo Jr.",c. 1937,1926 to 1950,Drawing
90184022,"Kirillov, Alexander",1935/1942,1926 to 1950,Drawing
68723603,"Clough, George Thomas",1935/1942,1926 to 1950,Drawing
84161741,A Gallery for Fine Photography,c. 1938,1926 to 1950,Drawing
30887952,Tanya Leighton Gallery,c. 1936,1926 to 1950,Drawing
30098305,"Martsen, Jan",1935/1942,1926 to 1950,Drawing
84983764,"Roverio, Bartolomeo",c. 1937,1926 to 1950,Drawing
77583253,"Hartshorne, Richard",c. 1936,1926 to 1950,Drawing
29318587,Verdier Mlle.,1936,1926 to 1950,Drawing
77952238,"Sunami, Soichi",c. 1940,1926 to 1950,Drawing
80953755,"Morris, Mary",c. 1936,1926 to 1950,Drawing
55290390,"Medhurst, Mike",c. 1937,1926 to 1950,Drawing
31324760,"Nutini, Alexis",1935/1942,1926 to 1950,Drawing
86805538,"Arocho, Edwin",c. 1937,1926 to 1950,Drawing
10579996,"Sangiorgi, Michele",1937,1926 to 1950,Drawing
52846367,"Leigh, Simone",c. 1936,1926 to 1950,Drawing
71813629,"Audap-Solanet, Godeau-Veillet",c. 1936,1926 to 1950,Drawing
84587827,"Thomas, Henri-Jean",c. 1938,1926 to 1950,Drawing
93611644,"Morris, Lucile",c. 1936,1926 to 1950,Drawing
76811456,"Espinosa, Manuel",c. 1937,1926 to 1950,Drawing
13854268,Sicardi Gallery,c. 1936,1926 to 1950,Drawing
98402573,"Riepenhoff, Meghann",c. 1938,1926 to 1950,Drawing
32495279,"Partridge, William Henry",c. 1937,1926 to 1950,Drawing
98890888,"Cobaert, Jacob Cornelisz",c. 1939,1926 to 1950,Drawing
81030472,"Mandel, Rose",c. 1937,1926 to 1950,Drawing
95038034,"Mahoney, Harold",c. 1937,1926 to 1950,Drawing
48227551,"Winter, David",c. 1941,1926 to 1950,Drawing
99935591,"Waters, Erin",1935/1942,1926 to 1950,Drawing
64372013,"Marks, Saul",c. 1937,1926 to 1950,Drawing
38758270,The Friends of Art Association of the Beverly-Fairfax Jewish Community Center,c. 1937,1926 to 1950,Drawing
18992055,"Sedmak, Jon and NoraLee",1938,1926 to 1950,Drawing
58885132,"Polan, Annette",1938,1926 to 1950,Drawing
94069938,Dayton's Gallery 12,c. 1937,1926 to 1950,Drawing
24131817,"Kimball, A. W.",c. 1938,1926 to 1950,Drawing
79558245,"The Litho Shop, Inc.",c. 1937,1926 to 1950,Drawing
93678649,Galerie Gmurzynska,c. 1938,1926 to 1950,Drawing
60414944,"Parker, Emma Thune",c. 1937,1926 to 1950,Drawing
81699077,"Thune, Erik",c. 1936,1926 to 1950,Drawing
20519144,"Smith, Shinique",c. 1936,1926 to 1950,Drawing
90902189,"Robinson, Avis",c. 1938,1926 to 1950,Drawing
40362207,"Rothschild, Jo Ann",c. 1937,1926 to 1950,Drawing
98868307,"Clark, Alice B.",c. 1936,1926 to 1950,Drawing
52865819,"Voigt, Fritz",c. 1936,1926 to 1950,Drawing
39056416,Verlag R. Piper & Co.,c. 1937,1926 to 1950,Drawing
69161844,Bauersche Gießerei,c. 1937,1926 to 1950,Drawing
54706312,Dr. C Wolf & Sohn,c. 1937,1926 to 1950,Drawing
84897839,"Bradley, Garrett",c. 1940,1926 to 1950,Drawing
90430691,Knorr & Hirth,c. 1938,1926 to 1950,Drawing
71528789,"Ruckenbrod, Alfred",c. 1937,1926 to 1950,Drawing
33088580,"Poma, Cecilia and Ernesto",c. 1937,1926 to 1950,Drawing
15833745,"Soldevilla, Loló",1938,1926 to 1950,Drawing
19737935,"Williams, Marsha",1935/1942,1926 to 1950,Drawing
65214419,"Maynard, Ricky",1935/1942,1926 to 1950,Drawing
84070745,"Patterson, James Dr.",c. 1936,1926 to 1950,Drawing
30272584,"Kienpenheuer, Gustav",c. 1937,1926 to 1950,Drawing
69024927,Galerie Hanz Goltz,c. 1936,1926 to 1950,Drawing
56657207,"Alpern, Merry",c. 1937,1926 to 1950,Drawing
85341450,Bett Gallery,c. 1937,1926 to 1950,Drawing
46672084,Emil Richter Verlag,c. 1937,1926 to 1950,Drawing
92856237,"Lafranca, Francois",c. 1936,1926 to 1950,Drawing
14560087,Lyons Studio,c. 1936,1926 to 1950,Drawing
85699367,Westphalen,c. 1937,1926 to 1950,Drawing
58088169,Genthe,c. 1937,1926 to 1950,Drawing
40744982,"Sabo, Carl",c. 1937,1926 to 1950,Drawing
94052294,"Davis, James M.",c. 1936,1926 to 1950,Drawing
32800637,"Heller, Kay and Roderick",c. 1937,1926 to 1950,Drawing
92582294,"Benoit, Rigaud",c. 1938,1926 to 1950,Drawing
57558331,"Duval-Carrie, Edouard",c. 1936,1926 to 1950,Drawing
38576259,"Hyppolite, Hector",c. 1937,1926 to 1950,Drawing
26778363,"Pierre, Andre",c. 1936,1926 to 1950,Drawing
57455307,"Valcin, Gérard",c. 1936,1926 to 1950,Drawing
44192256,Pierron,c. 1936,1926 to 1950,Drawing
77664144,"Fox Sullivan, John and Beverly",c. 1937,1926 to 1950,Drawing
64059333,"Constant, Myrlande",1935/1942,1926 to 1950,Drawing
85600598,"Saint Fleurant, Louisiane",c. 1936,1926 to 1950,Drawing
44645497,"Brüsaber, Carl Benjamin",1940,1926 to 1950,Drawing
20469959,"Leopold I, Prince of Anhalt-Dessau",c. 1939,1926 to 1950,Drawing
62221387,"Kollmann, Carl Julius",c. 1936,1926 to 1950,Drawing
41445453,"Thompson, Lawson",c. 1939,1926 to 1950,Drawing
92642452,"Kemmler, Florence",c. 1937,1926 to 1950,Drawing
95511887,"Bell, Hugh",c. 1937,1926 to 1950,Drawing
70398334,"Rose, John K.",c. 1939,1926 to 1950,Drawing
56568989,"Hopkins, Benjamin S.",c. 1937,1926 to 1950,Drawing
34544055,"Ackermann, Wilhelm August",c. 1936,1926 to 1950,Drawing
41631655,"Camesina, Joseph von",c. 1937,1926 to 1950,Drawing
43090640,"Escher, George",1935/1942,1926 to 1950,Drawing
61262111,"Eddy, Charles B.",c. 1937,1926 to 1950,Drawing
79243828,"Levinson, Lawrence",c. 1938,1926 to 1950,Drawing
51500673,"Schott, John",c. 1941,1926 to 1950,Drawing
43706502,"Rozanova, Olga",c. 1941,1926 to 1950,Drawing
71227053,"Lucas, Thomas",c. 1939,1926 to 1950,Drawing
38885031,"Buguet, Henri",c. 1939,1926 to 1950,Drawing
17787169,"Varo, Remedios",1935/1942,1926 to 1950,Drawing
13336993,Liard,1935/1942,1926 to 1950,Drawing
40912800,"Buonvicino, Ambrogio",1935/1942,1926 to 1950,Drawing
74722810,"Jacometti, Tarquinio",c. 1937,1926 to 1950,Drawing
40010784,"Thompson, Larry D. and Brenda A.",1935/1942,1926 to 1950,Drawing
64915444,"Jacometti, Pietro Paolo",c. 1936,1926 to 1950,Drawing
65731000,"Lombard, Warren Plimpton",c. 1936,1926 to 1950,Drawing
15875200,"Lombard, Caroline Cook",c. 1938,1926 to 1950,Drawing
60025172,"Edmands, Ruth W. Emmons",c. 1939,1926 to 1950,Drawing
66787217,"Röver, Valerius",c. 1939,1926 to 1950,Drawing
53314639,"Goll van Franckenstein, Johann",1935/1942,1926 to 1950,Drawing
87005515,Adál,c. 1940,1926 to 1950,Drawing
32710251,"Heidsieck, E. John Mrs.",c. 1940,1926 to 1950,Drawing
55933163,"Julien, Isaac",1940,1926 to 1950,Drawing
94828711,Venetian 18th/19th Century,c. 1939,1926 to 1950,Drawing
64114168,"Gaber, Felix",c. 1937,1926 to 1950,Drawing
81190136,Klinkhardt & Biermann Verlag,c. 1936,1926 to 1950,Drawing
75655798,"Levie, Eleanor",1935/1942,1926 to 1950,Drawing
48799406,Arnolds Graphische Bücher,c. 1936,1926 to 1950,Drawing
53540860,"Pässler, Johannes",c. 1937,1926 to 1950,Drawing
46188712,"Houget, Fernand",c. 1937,1926 to 1950,Drawing
40174295,"Murniasih, I Gusti Ayu Kadek",c. 1940,1926 to 1950,Drawing
53482889,Gajah Gallery,c. 1936,1926 to 1950,Drawing
81258940,"Motte-Fouquet, Heinrich Friedrich de la",c. 1937,1926 to 1950,Drawing
27742943,"Olfenaus, Jvar",c. 1942,1926 to 1950,Drawing
41525207,"Rivera, Sophie",c. 1940,1926 to 1950,Drawing
41585707,Estate of Martin Hurwitz,c. 1937,1926 to 1950,Drawing
59669064,Macy & Doughty,1935/1942,1926 to 1950,Drawing
22471259,"Dabbs, J. V.",c. 1936,1926 to 1950,Drawing
82060331,Hendricks & Co.,c. 1938,1926 to 1950,Drawing
95351698,Booth,c. 1938,1926 to 1950,Drawing
60365364,Paula Ely and Cesar Rueda,c. 1936,1926 to 1950,Drawing
13878881,"Montgomery, Patrick",1935/1942,1926 to 1950,Drawing
68518002,"Keesee, Christian",1935/1942,1926 to 1950,Drawing
90668186,"Masci, Edolo",1935/1942,1926 to 1950,Drawing
27259666,"Aslan, Isabella",c. 1937,1926 to 1950,Drawing
50737305,"Liefrinck, Willem",c. 1936,1926 to 1950,Drawing
18959746,Holman's Book Shop,c. 1937,1926 to 1950,Drawing
21362114,"Cruz, Emilio",1935/1942,1926 to 1950,Drawing
26345346,"Middleton, Sam",c. 1938,1926 to 1950,Drawing
27920811,"Yeargans, Hartwell",c. 1936,1926 to 1950,Drawing
90171674,"Neumann, Rolf",c. 1936,1926 to 1950,Drawing
87403629,"Scrivani, George",c. 1937,1926 to 1950,Drawing
86842007,"Orley, Jan van",c. 1936,1926 to 1950,Drawing
97188461,"Calando, Émile Victor Pierre",c. 1939,1926 to 1950,Drawing
11775570,"Paul, William G.",c. 1936,1926 to 1950,Drawing
98321408,"Marioni, Joseph",c. 1936,1926 to 1950,Drawing
30085411,"Hoshour, Lise",c. 1936,1926 to 1950,Drawing
76125631,"Macaulay, David",1936,1926 to 1950,Drawing
32636866,Hasbro Children’s Hospital,c. 1936,1926 to 1950,Drawing
79676200,"Speer, Harriet",c. 1936,1926 to 1950,Drawing
53499976,"Franck, Philipp",c. 1936,1926 to 1950,Drawing
37501345,"Mang, Christoph",c. 1936,1926 to 1950,Drawing
73848056,"Orlandi, Giovanni",c. 1936,1926 to 1950,Drawing
13899690,"Liefrinck, Margriet",c. 1937,1926 to 1950,Drawing
76927976,"Kollar, Allan and Mary",c. 1936,1926 to 1950,Drawing
42767223,"Paxton, Elizabeth Okie",c. 1936,1926 to 1950,Drawing
70006886,"Panpresse, Berlin",1939,1926 to 1950,Drawing
10699064,"Demme, Jonathan",c. 1936,1926 to 1950,Drawing
28391343,"Nader, George S. Sr.",c. 1936,1926 to 1950,Drawing
45983327,Centre d'Art,c. 1937,1926 to 1950,Drawing
23334345,"Brictson, Robert C. Dr.",1935/1942,1926 to 1950,Drawing
88669937,Pan-American Art Projects,c. 1936,1926 to 1950,Drawing
66455329,"Spitz, Newton Carlyle Jr. Rev.",c. 1936,1926 to 1950,Drawing
69608271,"Exume, Aderson",c. 1937,1926 to 1950,Drawing
35430452,"Berteaux, Bryan S.",c. 1936,1926 to 1950,Drawing
11718029,"Humphrey, William",1935/1942,1926 to 1950,Drawing
46826855,D'Lan Contemporary,c. 1936,1926 to 1950,Drawing
12398376,"Morris, Terry",c. 1936,1926 to 1950,Drawing
96734744,Vauzelle,c. 1939,1926 to 1950,Drawing
92303859,"Fuchs, Eduard",c. 1937,1926 to 1950,Drawing
91630495,"Joseph, Cliff",c. 1941,1926 to 1950,Drawing
26540898,"Harris, J.",c. 1938,1926 to 1950,Drawing
36618172,"Tegg, Thomas",c. 1938,1926 to 1950,Drawing
51452187,Beaumont Philosophical Institute,c. 1938,1926 to 1950,Drawing
77269930,"Ackermann, Rudolf",c. 1937,1926 to 1950,Drawing
85047513,"Peter Blum Edition, New York",1935/1942,1926 to 1950,Drawing
37687134,unpublished,1935/1942,1926 to 1950,Drawing
17656491,"Rikola Verlag, Verlag Neuer Graphik, Vienna",1935/1942,1926 to 1950,Drawing
66792447,"Poeschel & Trepte, Leipzig",1935/1942,1926 to 1950,Drawing
19053557,"Busch, Rudolf",1935/1942,1926 to 1950,Drawing
54350912,Caleb Rare Books,1935/1942,1926 to 1950,Drawing
23477874,"Frauenbund zur Förderung neuer deutscher Kunst, Hamburg",c. 1939,1926 to 1950,Drawing
91628023,"Verlag Arndt Beyer, Leipzig",1935/1942,1926 to 1950,Drawing
35378679,Grandi Family,c. 1937,1926 to 1950,Drawing
90271428,"Berlin, Philip D.",1939,1926 to 1950,Drawing
51187827,"Corrales, Carmen A.",1935/1942,1926 to 1950,Drawing
23031011,"Dascal, Elizabeth",c. 1938,1926 to 1950,Drawing
32924201,"Boyd, Charles",c. 1939,1926 to 1950,Drawing
64688141,"Kelly, Margot",1935/1942,1926 to 1950,Drawing
18461490,"Spamersche Buchdruckerei, Leipzig",c. 1937,1926 to 1950,Drawing
10662177,"Gruen, Walter",c. 1937,1926 to 1950,Drawing
97593637,Tresart,c. 1937,1926 to 1950,Drawing
34877759,"Hagefstration, John",1935/1942,1926 to 1950,Drawing
72328127,"Wrighton, Bruce",c. 1937,1926 to 1950,Drawing
87838127,"Blue Moon Gallery, Yorktown Heights, NY",c. 1937,1926 to 1950,Drawing
90049193,"George Miller and Son, New York",c. 1936,1926 to 1950,Drawing
71376639,"Gachet, Paul Louis Lucien",1935/1942,1926 to 1950,Drawing
22398425,"Sterling, Joseph",c. 1936,1926 to 1950,Drawing
24429436,"Pilara, Andy",1935/1942,1926 to 1950,Drawing
57128217,Ben Elwes Fine Art,c. 1941,1926 to 1950,Drawing
64046334,"Larsson, Karin Bergöö",1935/1942,1926 to 1950,Drawing
12119514,Galerie Myrtis,1941,1926 to 1950,Drawing
74793138,"Huck, Tom",1936,1926 to 1950,Drawing
35664850,"Landrum, John",1935/1942,1926 to 1950,Drawing
29629116,Mixografía,c. 1936,1926 to 1950,Drawing
97017150,"Martínez, César A.",c. 1938,1926 to 1950,Drawing
52779201,Ruiz-Healy Art,c. 1941,1926 to 1950,Drawing
31407729,"Menchaca, Michael",c. 1937,1926 to 1950,Drawing
37224277,Overpass Projects,c. 1939,1926 to 1950,Drawing
23759957,"Jackson Jarvis, Martha",c. 1937,1926 to 1950,Drawing
18722631,STPI Gallery,c. 1939,1926 to 1950,Drawing
49445182,"Wineburg, Ellen",c. 1939,1926 to 1950,Drawing
18995073,"Espinosa, Agustina",1935/1942,1926 to 1950,Drawing
73319719,"Espinosa, Barbara",c. 1940,1926 to 1950,Drawing
56270063,"Flatbed Press, Austin, Texas",c. 1937,1926 to 1950,Drawing
89373489,"Mesa-Bains, Amalia",1935/1942,1926 to 1950,Drawing
76584815,Rena Bransten Gallery,c. 1936,1926 to 1950,Drawing
14915968,"Sepúlveda, Mariano González de",c. 1936,1926 to 1950,Drawing
88322431,"Between the Covers Rare Books, Inc.",c. 1937,1926 to 1950,Drawing
47804250,"Spectrum Press, Anaheim, CA",c. 1940,1926 to 1950,Drawing
43599778,"Crewdson, Gregory",c. 1937,1926 to 1950,Drawing
41161160,"Sabhnani, Rahul M",c. 1937,1926 to 1950,Drawing
98317122,"Bowes, Rosemary",c. 1942,1926 to 1950,Drawing
27980974,"Renouvier, Jules",c. 1941,1926 to 1950,Drawing
17554692,Salley,c. 1938,1926 to 1950,Drawing
84560352,"Hoeswinckel, Eduard van",c. 1941,1926 to 1950,Drawing
76026436,Mancino,1935/1942,1926 to 1950,Drawing
37069030,Schwenke Auctioneers,1935/1942,1926 to 1950,Drawing
29741749,"Learoyd, Richard",1939,1926 to 1950,Drawing
56819437,"Smith, Paul Anthony",1935/1942,1926 to 1950,Drawing
36125139,"Walker, Christian",c. 1938,1926 to 1950,Drawing
22721071,"Williams, Carla",1935/1942,1926 to 1950,Drawing
15066078,Higher Pictures,c. 1937,1926 to 1950,Drawing
62691821,"Flash, Lola",c. 1937,1926 to 1950,Drawing
70622426,"González Palma, Luis",c. 1937,1926 to 1950,Drawing
19493978,"Soltau, Annegret",c. 1937,1926 to 1950,Drawing
90614120,"Ranza, Giovanni Antonio",c. 1937,1926 to 1950,Drawing
55203526,"Barberon, M. et Mme.",c. 1937,1926 to 1950,Drawing
82771861,"Klever, Friedrich Wilhelm",c. 1937,1926 to 1950,Drawing
84552357,"Mascha, Ottokar",c. 1937,1926 to 1950,Drawing
40959000,"Bass, Math",c. 1936,1926 to 1950,Drawing
25881920,"Rossi, Gian-Carlo",c. 1937,1926 to 1950,Drawing
13800745,"Hasse, Karl Ewald",c. 1936,1926 to 1950,Drawing
79649348,"Wedekind, Otto",1935/1942,1926 to 1950,Drawing
29554459,"Crakau, Adolf Daniel",c. 1937,1926 to 1950,Drawing
89547755,"Wickert, Charles",c. 1937,1926 to 1950,Drawing
49295024,"Ardizzone, Giovanni Antonio",c. 1937,1926 to 1950,Drawing
50565833,"Gonzales-Day, Ken",c. 1936,1926 to 1950,Drawing
35613112,Luis de Jesus Los Angeles,c. 1938,1926 to 1950,Drawing
75363907,"Sánchez, José",c. 1937,1926 to 1950,Drawing
47508318,"Rosenstamm, S.S.",c. 1939,1926 to 1950,Drawing
46507015,"Stern, Louis E.",c. 1937,1926 to 1950,Drawing
31760049,Bukowskis Kunsthandlung,1935/1942,1926 to 1950,Drawing
30617143,"von Diergardt, Baron",c. 1937,1926 to 1950,Drawing
54179823,"Treuberg, Ernst Countess",c. 1939,1926 to 1950,Drawing
65190154,"Robleto, Dario",c. 1941,1926 to 1950,Drawing
49757623,"Azaceta, Luis Cruz",c. 1937,1926 to 1950,Drawing
23168222,"Meyer, David",1935/1942,1926 to 1950,Drawing
90584151,"Mace, Dakota",c. 1938,1926 to 1950,Drawing
74420330,"Freedman, Jill",1935/1942,1926 to 1950,Drawing
77667321,La Galerie Rouge,1935/1942,1926 to 1950,Drawing
40863388,Galerie Anita Beckers,1935/1942,1926 to 1950,Drawing
62643721,"Chambefort, Maria",c. 1936,1926 to 1950,Drawing
19330319,"Tartarin, Bruno",c. 1936,1926 to 1950,Drawing
